id,url,createdAt,text,authorUsername,authorName,authorFollowers,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,lang,conversationId,inReplyToUsername,depth
"2098459374725575106","https://x.com/seanleoneX/status/2098459374725575106","Fri Sep 11 17:11:17 +0000 2026","@eminimnim Wow, physical AI is going to really take off.","seanleoneX","Sean Leone","69","0","0","0","0","0","231","en","2098072497182666987","eminimnim","1"
"2098460884385579035","https://x.com/sweetii_rai/status/2098460884385579035","Fri Sep 11 17:17:17 +0000 2026","@eminimnim The fact that it sourced parts and datasheets too is wild.","sweetii_rai","Sweettii Rai","7","0","0","0","0","0","113","en","2098072497182666987","eminimnim","1"
"2098461756896977141","https://x.com/TheWorstGameDev/status/2098461756896977141","Fri Sep 11 17:20:45 +0000 2026","@eminimnim When we getting vibe manufacturing and mass production 😭","TheWorstGameDev","The Worst Game Dev","817","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098465927981322425","https://x.com/ottokahn9/status/2098465927981322425","Fri Sep 11 17:37:19 +0000 2026","@eminimnim @logerhaus And cost if possible","ottokahn9","Otto Kahn","60","1","0","0","0","0","49","en","2098072497182666987","eminimnim","3"
"2098468321087893595","https://x.com/lucas0choa/status/2098468321087893595","Fri Sep 11 17:46:50 +0000 2026","@eminimnim dude teenage engineering would never make something that looks as bland as that","lucas0choa","lucas ochoa","1261","1","0","0","0","0","57","en","2098072497182666987","eminimnim","1"
"2098468662986604846","https://x.com/y0dda/status/2098468662986604846","Fri Sep 11 17:48:11 +0000 2026","@eminimnim Fake","y0dda","raw material","712","0","0","0","0","0","4","en","2098072497182666987","eminimnim","1"
"2098470791302226277","https://x.com/itscoleonx/status/2098470791302226277","Fri Sep 11 17:56:39 +0000 2026","@eminimnim Let us know if it actually functions when you put it together","itscoleonx","Its Cole","654","0","0","0","0","0","56","en","2098072497182666987","eminimnim","1"
"2098472805054496883","https://x.com/PieterPietson/status/2098472805054496883","Fri Sep 11 18:04:39 +0000 2026","@eminimnim that is very cool","PieterPietson","Pieter Pieterson","51","0","0","0","0","0","138","en","2098072497182666987","eminimnim","1"
"2098474189787131932","https://x.com/sevensix43/status/2098474189787131932","Fri Sep 11 18:10:09 +0000 2026","@eminimnim @grok How much did this cost?","sevensix43","actually just sevensix","93","0","1","0","0","0","8","en","2098072497182666987","eminimnim","1"
"2098477416125747331","https://x.com/AAsgekar/status/2098477416125747331","Fri Sep 11 18:22:58 +0000 2026","@eminimnim Crazy! Make a video of you assembling it now.","AAsgekar","Amogh Asgekar","92","0","0","0","0","0","57","en","2098072497182666987","eminimnim","1"
"2098479690390348184","https://x.com/InspiredRants/status/2098479690390348184","Fri Sep 11 18:32:00 +0000 2026","@eminimnim @DevonFrohne Ya ping me when this is REAL","InspiredRants","AM 🫗🫘","105","0","0","0","0","0","13","en","2098072497182666987","eminimnim","3"
"2098481849966231829","https://x.com/Biggeaarr/status/2098481849966231829","Fri Sep 11 18:40:35 +0000 2026","@eminimnim LARP","Biggeaarr","Big Ear","3","0","0","0","0","0","2","en","2098072497182666987","eminimnim","1"
"2098483577100869902","https://x.com/NeilWood/status/2098483577100869902","Fri Sep 11 18:47:27 +0000 2026","@eminimnim It's vibe vaporware until you're actually hands on.","NeilWood","Neil Wood ☘️🍺","435","0","0","0","0","0","24","en","2098072497182666987","eminimnim","1"
"2098484134431576222","https://x.com/TimKuonA/status/2098484134431576222","Fri Sep 11 18:49:40 +0000 2026","@eminimnim @DevonFrohne I'm really looking forward to seeing if it's great in the first version. And also to seeing what improvements have been made since then.","TimKuonA","Tim_ⓢ𝐂₳ 🌏🌎🌍₳da🪐Modesty","883","0","0","0","0","0","9","en","2098072497182666987","eminimnim","3"
"2098484619247239352","https://x.com/StonedEdgeMods/status/2098484619247239352","Fri Sep 11 18:51:35 +0000 2026","@eminimnim Is this built into Solidworks or Autodesk? I’ve tried Autodesk built in agents but they are terrible.","StonedEdgeMods","StonedEdge","2371","0","0","0","0","0","35","en","2098072497182666987","eminimnim","1"
"2098485349148242287","https://x.com/Cryptotiger589/status/2098485349148242287","Fri Sep 11 18:54:29 +0000 2026","@eminimnim https://t.co/NAs67uRY2f","Cryptotiger589","CryptoTiger 589","1047","0","0","0","0","0","5","qme","2098072497182666987","eminimnim","1"
"2098486497838051780","https://x.com/CATOSHISYNDICAT/status/2098486497838051780","Fri Sep 11 18:59:03 +0000 2026","@eminimnim now make a rocket","CATOSHISYNDICAT","King Slyme - Founder Mode","1589","0","0","0","0","0","4","en","2098072497182666987","eminimnim","1"
"2098487564139127220","https://x.com/mglcano/status/2098487564139127220","Fri Sep 11 19:03:17 +0000 2026","@MrRudolfWagner @eminimnim first thing i noticed too.","mglcano","miguel cano","45","0","0","0","0","0","2","en","2098072497182666987","MrRudolfWagner","2"
"2098491478636970031","https://x.com/mattwr/status/2098491478636970031","Fri Sep 11 19:18:51 +0000 2026","@eminimnim Does it work?","mattwr","Matt Wright","1615","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098492969058025805","https://x.com/freezymfe/status/2098492969058025805","Fri Sep 11 19:24:46 +0000 2026","@eminimnim How much $$ did that cost in credit usage? How long did it take from initial prompt to completion?","freezymfe","Freed Ninja","13832","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098499180377378887","https://x.com/trellwest/status/2098499180377378887","Fri Sep 11 19:49:27 +0000 2026","@eminimnim Was inspired by this post and had Astra build a product supply chain studio for my skincare brand that reverse-engineers the entire path to launch into a 3d lifecycle. Blown away 🤯 https://t.co/fX1cvCOegr","trellwest","Trell West","885","1","0","0","0","0","35","en","2098072497182666987","eminimnim","1"
"2098502505285964024","https://x.com/mton1109/status/2098502505285964024","Fri Sep 11 20:02:40 +0000 2026","@eminimnim 🤯🤯🤯","mton1109","Mike Ton","1316","0","0","0","0","0","5","qme","2098072497182666987","eminimnim","1"
"2098502630779871603","https://x.com/Healthbitai/status/2098502630779871603","Fri Sep 11 20:03:10 +0000 2026","@eminimnim This is great! Will it work with Traktor Pro 4 software with 4 deck configuration? Would love to see how this works in real life. So cool...","Healthbitai","healthbit.ai","17","0","0","0","0","0","204","en","2098072497182666987","eminimnim","1"
"2098503326509695185","https://x.com/dogsnfishing/status/2098503326509695185","Fri Sep 11 20:05:56 +0000 2026","@eminimnim Is this real? Absolutely amazing if so. But how would I ever tell?","dogsnfishing","Me&Doggo","773","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098506832583200926","https://x.com/michaelsherrill/status/2098506832583200926","Fri Sep 11 20:19:51 +0000 2026","@eminimnim @GianniDalerta @PurpleHorizons8 @RalphQuintero Great stuff. Can you have it run all the various electrical and compliance standards too?","michaelsherrill","Growth Catalyst ☆","1092","0","0","0","0","0","1","en","2098072497182666987","eminimnim","3"
"2098508628903051643","https://x.com/0xlexlab/status/2098508628903051643","Fri Sep 11 20:27:00 +0000 2026","@eminimnim The barrier was never the idea. It was reading a Chinese datasheet, exporting a CAD file, and getting a JLCPCB order to route correctly. Astra collapsed 6 weeks of EE work into an afternoon. That is the actual unlock.","0xlexlab","LEX","76","0","0","0","0","0","54","en","2098072497182666987","eminimnim","1"
"2098518604656599330","https://x.com/EnigmaPhoenix/status/2098518604656599330","Fri Sep 11 21:06:38 +0000 2026","@eminimnim Not really vibe hardware untill it's physical functional hardware. A bit premature here.","EnigmaPhoenix","EnigmaPhoenix","147","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098527519045771694","https://x.com/aalimbuyuguen/status/2098527519045771694","Fri Sep 11 21:42:03 +0000 2026","@hellohsuh @eminimnim how","aalimbuyuguen","andy","2360","0","1","0","0","0","10","und","2098072497182666987","hellohsuh","2"
"2098529460668522832","https://x.com/Ai_OhMy/status/2098529460668522832","Fri Sep 11 21:49:46 +0000 2026","@eminimnim Are you made of credits?!","Ai_OhMy","Captain So-n-So","3","0","0","0","0","0","31","en","2098072497182666987","eminimnim","1"
"2098531001894830176","https://x.com/eaveswan/status/2098531001894830176","Fri Sep 11 21:55:54 +0000 2026","@eminimnim What CAD software is Astra using? Or did it make its own to build this?","eaveswan","long story short","38","1","1","0","0","0","954","en","2098072497182666987","eminimnim","1"
"2098531405286281349","https://x.com/eminimnim/status/2098531405286281349","Fri Sep 11 21:57:30 +0000 2026","@eaveswan fusion","eminimnim","nim","2049","1","0","0","0","0","834","en","2098072497182666987","eaveswan","2"
"2098538574127968484","https://x.com/seven7sevenup/status/2098538574127968484","Fri Sep 11 22:25:59 +0000 2026","@eminimnim wow looks great no duck 🦆 tape machine needed onboard ing now add warble wow flutter button on send with after pressure no prototypes constant rolling roll outs new: to create a reverb membrane locally for future recallof3D architecture recall based on real #'skewl hardvibed","seven7sevenup","Seven 7","325","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098555216656306558","https://x.com/EpicArtFail/status/2098555216656306558","Fri Sep 11 23:32:07 +0000 2026","@eminimnim *it didnt","EpicArtFail","EpicFail🔞","2210","1","0","0","0","0","14","en","2098072497182666987","eminimnim","1"
"2098555522098118907","https://x.com/ebroms/status/2098555522098118907","Fri Sep 11 23:33:20 +0000 2026","@eminimnim I'm sorry but I can't get over the line ""I gave Astra my credit card""","ebroms","elisabeth bromberg","2001","0","0","0","0","0","18","en","2098072497182666987","eminimnim","1"
"2098560344432030187","https://x.com/NoHandedTripod/status/2098560344432030187","Fri Sep 11 23:52:30 +0000 2026","@eminimnim So what was the price?","NoHandedTripod","Bonez ☠️","2443","1","0","0","0","0","11","en","2098072497182666987","eminimnim","1"
"2098585674115105009","https://x.com/JohnAndrewStout/status/2098585674115105009","Sat Sep 12 01:33:09 +0000 2026","@eminimnim Following for updates! What was the price for all the parts?","JohnAndrewStout","John A. Stout","462","0","0","0","0","0","8","en","2098072497182666987","eminimnim","1"
"2098618243283820923","https://x.com/BartekMoniewski/status/2098618243283820923","Sat Sep 12 03:42:34 +0000 2026","@eminimnim Good luck manufacturing that case violating every DFM principle. Straight up impossible for injection molding and a nightmare for FDM and SLA. Only viable tech for that shape is SLS in nylon, 50$ for part this big. Tell Astra to get engineering degree or something","BartekMoniewski","Bartek Moniewski","5291","1","0","0","0","0","66","en","2098072497182666987","eminimnim","1"
"2098629190623043902","https://x.com/directioncosine/status/2098629190623043902","Sat Sep 12 04:26:04 +0000 2026","@eminimnim What do you mean by “sourced parts”?","directioncosine","Vaibhav (vy-buv)","107","0","0","0","0","0","4","en","2098072497182666987","eminimnim","1"
"2098658326917832824","https://x.com/the_trono/status/2098658326917832824","Sat Sep 12 06:21:50 +0000 2026","@eminimnim Crazy . Prompt ?","the_trono","Ex_Machina","81","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098668790611628531","https://x.com/nikhilranka9/status/2098668790611628531","Sat Sep 12 07:03:25 +0000 2026","@eminimnim Wow, this is so cool. How much did this cost you overall? Just the hardware cost, not the AI cost.","nikhilranka9","Nikhil Ranka","75","0","0","0","0","0","1","en","2098072497182666987","eminimnim","1"
"2098670135217201192","https://x.com/Konfidentse/status/2098670135217201192","Sat Sep 12 07:08:46 +0000 2026","@eminimnim Hur gick det?","Konfidentse","Konfident","9","0","0","0","0","0","2","sv","2098072497182666987","eminimnim","1"
"2098682034231402847","https://x.com/heykandoi/status/2098682034231402847","Sat Sep 12 07:56:03 +0000 2026","@eminimnim how much did it cost? Just the components","heykandoi","Abhishek Kandoi","401","0","0","0","0","0","2","en","2098072497182666987","eminimnim","1"
"2098684234277994658","https://x.com/dipenvaja/status/2098684234277994658","Sat Sep 12 08:04:47 +0000 2026","@eminimnim Astra went from moodboard to BOM to Blender before my side project cleared its first TODO.","dipenvaja","Dipen Vaja","62","0","0","0","0","0","12","en","2098072497182666987","eminimnim","1"
"2098685561640731013","https://x.com/VRVitaly/status/2098685561640731013","Sat Sep 12 08:10:04 +0000 2026","@eminimnim …And then proceeded to not work. Still cool though","VRVitaly","Vitaly","5496","0","0","0","0","0","30","en","2098072497182666987","eminimnim","1"
"2098698010918080979","https://x.com/cvictordus/status/2098698010918080979","Sat Sep 12 08:59:32 +0000 2026","@eminimnim Sure but does it suck like Teenage Engineering too? 😄 Jk - nice!","cvictordus","Christian Victor","1812","0","0","0","0","0","8","en","2098072497182666987","eminimnim","1"
"2098703882847490065","https://x.com/Juice_LabAKM/status/2098703882847490065","Sat Sep 12 09:22:52 +0000 2026","@eminimnim This is where AI gets really exciting. Going from an idea to sourcing, CAD, assembly guidance, and a working hardware concept is a massive leap.","Juice_LabAKM","Juice Lab UI/UX & Development Agency","162","0","0","0","0","0","11","en","2098072497182666987","eminimnim","1"
"2098719898830537122","https://x.com/AntonMshn/status/2098719898830537122","Sat Sep 12 10:26:30 +0000 2026","@eminimnim Wait whaaat? Astra: I want Corvette Stingray feat Tesla","AntonMshn","Anton Mishin","556","0","0","0","0","0","14","en","2098072497182666987","eminimnim","1"
"2098784703419429119","https://x.com/brunofelici/status/2098784703419429119","Sat Sep 12 14:44:01 +0000 2026","@eminimnim Does it work?","brunofelici","Bruno Felicio","439","1","1","0","0","0","77","en","2098072497182666987","eminimnim","1"
"2098785466875101283","https://x.com/eminimnim/status/2098785466875101283","Sat Sep 12 14:47:03 +0000 2026","@brunofelici parts are ordered and on the way!","eminimnim","nim","2049","1","0","0","0","0","72","en","2098072497182666987","brunofelici","2"
"2098807185312747638","https://x.com/hellohsuh/status/2098807185312747638","Sat Sep 12 16:13:21 +0000 2026","@aalimbuyuguen @eminimnim How can we buy one? Or how can we make one ourselves? xD","hellohsuh","h 🪽 partner @ INTDEV","192","0","0","0","0","0","2","en","2098072497182666987","aalimbuyuguen","3"
"2098829632380522708","https://x.com/djsoulfeggio/status/2098829632380522708","Sat Sep 12 17:42:33 +0000 2026","@eminimnim What about the actual schematic and pcb layout? Neat concept, and I have done this several times, but it falls down flat when you actually try to build a circuit.","djsoulfeggio","DJ Soulfeggio","278","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098830364714430705","https://x.com/djsoulfeggio/status/2098830364714430705","Sat Sep 12 17:45:27 +0000 2026","@Johnson2Nasty @eminimnim From my experience you need to be an engineer to use it, sadly","djsoulfeggio","DJ Soulfeggio","278","0","0","0","0","0","0","en","2098072497182666987","Johnson2Nasty","2"
"2098835082307883316","https://x.com/air_chud/status/2098835082307883316","Sat Sep 12 18:04:12 +0000 2026","@eminimnim This looks nothing like what Teenage Engineering would build, has none of their design principles. Looks like a car stereo from 1997 lmao","air_chud","marge","46","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
